Trait	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
"MDD,Medication Use"	Brain Cereb.	0.002739984	0.002754651	0.159947119	0.7797422	0.050274929	0.050544064	0.0545
"MDD,Medication Use"	Brain Spinal Cord	0.000322205	0.001886988	0.43220991	0.9032337	0.00591201	0.034623639	0.0545
"MDD,Medication Use"	Brain Subst. Nigra	0.000335887	0.001222712	0.391770832	0.8730893	0.006163063	0.022435074	0.0545
"MDD,Medication Use"	Breast	0.003041585	0.0021102	0.074739732	0.6575605	0.055808899	0.038719274	0.0545
"MDD,Medication Use"	LCLs	-6.65E-06	0.001362155	0.498053536	0.9961071	-0.000121946	0.02499367	0.0545
"MDD,Medication Use"	Fibroblasts	-0.000777621	0.002361161	0.370949921	0.8585067	-0.014268278	0.04332405	0.0545
"MDD,Medication Use"	Sigmoid Intestine	0.00082016	0.002085731	0.347077018	0.8585067	0.015048802	0.038270302	0.0545
"MDD,Medication Use"	Transverse Intestine	-0.000424529	0.002077153	0.419028209	0.9032337	-0.00778952	0.038112894	0.0545
"MDD,Medication Use"	Esophagus Mucosa	0.001208956	0.00261724	0.322069247	0.8585067	0.022182684	0.048022754	0.0545
"MDD,Medication Use"	Esophagus Muscularis	0.002658559	0.002563034	0.149804942	0.7797422	0.048780897	0.047028142	0.0545
"MDD,Medication Use"	Heart A. Appen.	0.001301913	0.002513338	0.302228619	0.8585067	0.023888304	0.046116285	0.0545
"MDD,Medication Use"	Heart Left Vent.	-0.001382384	0.002754764	0.307898548	0.8585067	-0.025364846	0.050546129	0.0545
"MDD,Medication Use"	Liver	-0.001607625	0.001903732	0.199206214	0.8177939	-0.029497709	0.034930856	0.0545
"MDD,Medication Use"	Lung	0.001590085	0.002123047	0.226939617	0.8429186	0.029175867	0.038954995	0.0545
"MDD,Medication Use"	Min. Salivary Gland	-0.001084952	0.00123401	0.189644129	0.8177939	-0.019907384	0.022642393	0.0545
"MDD,Medication Use"	Muscle Skeletal	-0.001227227	0.002196092	0.288141285	0.8585067	-0.022517923	0.040295274	0.0545
"MDD,Medication Use"	Tibial Nerve	0.003589631	0.002687055	0.090791386	0.6999492	0.06586478	0.049303767	0.0545
"MDD,Medication Use"	Ovary	-0.001622892	0.001561358	0.149307063	0.7797422	-0.029777826	0.02864878	0.0545
"MDD,Medication Use"	Pancreas	-0.000840695	0.001873925	0.326850137	0.8585067	-0.015425589	0.034383946	0.0545
"MDD,Medication Use"	Pituitary	0.000648366	0.0018904	0.365807479	0.8585067	0.011896619	0.034686239	0.0545
"MDD,Medication Use"	Prostate	-0.002788674	0.001773658	0.05794367	0.6575605	-0.051168336	0.032544188	0.0545
"MDD,Medication Use"	Skin (sun unexposed)	-0.002201217	0.002501426	0.189433758	0.8177939	-0.0403893	0.045897721	0.0545
"MDD,Medication Use"	Skin (sun exposed)	-0.000464453	0.003078384	0.440036922	0.9032337	-0.008522075	0.056484113	0.0545
"MDD,Medication Use"	Spleen	-0.002771745	0.002237197	0.107684485	0.6999492	-0.050857701	0.041049478	0.0545
"MDD,Medication Use"	Stomach	0.003134781	0.0021489	0.072312296	0.6575605	0.057518913	0.039429358	0.0545
"MDD,Medication Use"	Testis	0.00582645	0.002340944	0.006406384	0.249849	0.106907331	0.042953104	0.0545
"MDD,Medication Use"	Thyroid	0.000995656	0.002262823	0.329966277	0.8585067	0.018268923	0.041519687	0.0545
"MDD,Medication Use"	Uterus	0.000897605	0.001390613	0.259309938	0.8585067	0.01646982	0.025515843	0.0545
"MDD,Medication Use"	Vagina	0.001588301	0.001271769	0.105852529	0.6999492	0.029143129	0.023335212	0.0545
"MDD,Medication Use"	Whole Blood	0.003626357	0.002168487	0.047232771	0.6575605	0.066538661	0.039788755	0.0545
"MDD,Medication Use"	AllTissues	0.005800015	0.002155774	0.003567722	1	0.106422291	0.039555484	0.0545
"ADHD,Medication Use"	Adipose Sub.	0.01109564	0.003817289	0.001826436	0.142462	0.097415585	0.033514387	0.1139
"ADHD,Medication Use"	Adipose Visc.	-0.001328782	0.003720174	0.360477462	0.9816377	-0.011666218	0.032661752	0.1139
"ADHD,Medication Use"	Adrenal Gland	-0.00558589	0.004731619	0.118891727	0.683371	-0.049042058	0.041541873	0.1139
"ADHD,Medication Use"	Aorta Artery	0.005045408	0.004652429	0.139078754	0.683371	0.044296826	0.040846609	0.1139
"ADHD,Medication Use"	Coronary Artery	0.00200303	0.002880094	0.243379233	0.90398	0.017585864	0.025286166	0.1139
"ADHD,Medication Use"	Tibial Artery	-0.008706804	0.00384734	0.011815654	0.307207	-0.076442529	0.033778227	0.1139
"ADHD,Medication Use"	Brain Limbic	0.004953088	0.003068543	0.053247465	0.5191628	0.04348629	0.026940677	0.1139
"ADHD,Medication Use"	Brain Cortex	6.14E-05	0.002231546	0.489033107	0.9816377	0.000538654	0.019592148	0.1139
"ADHD,Medication Use"	Brain Basal Ganglia	0.001730703	0.003360165	0.30325384	0.9816377	0.015194934	0.02950101	0.1139
"ADHD,Medication Use"	Brain Cereb.	0.000486524	0.003777611	0.44876133	0.9816377	0.004271502	0.033166032	0.1139
"ADHD,Medication Use"	Brain Spinal Cord	0.000129163	0.002117051	0.475675347	0.9816377	0.001134001	0.018586929	0.1139
"ADHD,Medication Use"	Brain Subst. Nigra	-4.10E-05	0.001782727	0.490818861	0.9816377	-0.000360235	0.015651682	0.1139
"ADHD,Medication Use"	Breast	-0.006818165	0.003973864	0.043103721	0.4853829	-0.059860971	0.034889058	0.1139
"ADHD,Medication Use"	LCLs	0.001716928	0.001590459	0.140178673	0.683371	0.015073994	0.013963648	0.1139
"ADHD,Medication Use"	Fibroblasts	0.001133247	0.003692685	0.379463607	0.9816377	0.009949495	0.03242041	0.1139
"ADHD,Medication Use"	Sigmoid Intestine	0.006629656	0.003875203	0.043559999	0.4853829	0.058205938	0.034022854	0.1139
"ADHD,Medication Use"	Transverse Intestine	0.000488769	0.003062197	0.436592667	0.9816377	0.00429121	0.026884964	0.1139
"ADHD,Medication Use"	Esophagus Mucosa	-0.00544274	0.004160135	0.095384321	0.683371	-0.047785251	0.036524448	0.1139
"ADHD,Medication Use"	Esophagus Muscularis	-0.003351321	0.004463719	0.226389151	0.8829177	-0.029423364	0.039189807	0.1139
"ADHD,Medication Use"	Heart A. Appen.	0.00806268	0.004205329	0.027602907	0.4306054	0.070787354	0.036921241	0.1139
"ADHD,Medication Use"	Heart Left Vent.	-0.000728743	0.003964095	0.427071066	0.9816377	-0.006398097	0.03480329	0.1139
"ADHD,Medication Use"	Liver	0.004044273	0.003347032	0.113462856	0.683371	0.035507221	0.029385707	0.1139
"ADHD,Medication Use"	Lung	-0.000952253	0.003578418	0.395077299	0.9816377	-0.008360425	0.031417195	0.1139
"ADHD,Medication Use"	Min. Salivary Gland	-0.000516844	0.002345789	0.412807711	0.9816377	-0.0045377	0.020595166	0.1139
"ADHD,Medication Use"	Muscle Skeletal	-0.003601579	0.003788199	0.170869045	0.7839874	-0.031620538	0.033258988	0.1139
"ADHD,Medication Use"	Tibial Nerve	0.001650623	0.004361524	0.352547805	0.9816377	0.014491862	0.038292574	0.1139
"ADHD,Medication Use"	Ovary	-0.00022112	0.002470242	0.464336902	0.9816377	-0.001941353	0.021687816	0.1139
"ADHD,Medication Use"	Pancreas	-0.001960052	0.004017004	0.312796585	0.9816377	-0.017208534	0.03526781	0.1139
"ADHD,Medication Use"	Pituitary	-0.003003445	0.003492678	0.194914921	0.8446313	-0.026369139	0.030664428	0.1139
"ADHD,Medication Use"	Prostate	-0.009143212	0.003469677	0.004204672	0.1639822	-0.080274029	0.030462482	0.1139
"ADHD,Medication Use"	Skin (sun unexposed)	0.009262711	0.004648722	0.023156559	0.4306054	0.081323186	0.040814067	0.1139
"ADHD,Medication Use"	Skin (sun exposed)	-0.007429337	0.005656384	0.094516877	0.683371	-0.06522684	0.049660964	0.1139
"ADHD,Medication Use"	Spleen	-0.001327486	0.003691946	0.359587043	0.9816377	-0.011654841	0.032413922	0.1139
"ADHD,Medication Use"	Stomach	0.003612203	0.003154863	0.126112143	0.683371	0.031713813	0.027698537	0.1139
"ADHD,Medication Use"	Testis	0.002019471	0.004954924	0.341795258	0.9816377	0.017730208	0.043502404	0.1139
"ADHD,Medication Use"	Thyroid	0.005955111	0.005033441	0.118382933	0.683371	0.052283676	0.044191758	0.1139
"ADHD,Medication Use"	Uterus	0.000670661	0.00286737	0.40753365	0.9816377	0.005888152	0.025174451	0.1139
"ADHD,Medication Use"	Vagina	-0.000523711	0.001961261	0.394724002	0.9816377	-0.004597985	0.017219147	0.1139
"ADHD,Medication Use"	Whole Blood	0.002180703	0.002829757	0.220462395	0.8829177	0.019145768	0.024844226	0.1139
"ADHD,Medication Use"	AllTissues	0.01224942	0.004235268	0.00191251	1	0.107545429	0.037184091	0.1139
"Medication Use,Menopause Age"	Adipose Sub.	-0.003015068	0.002811577	0.141775493	0.9350878	-0.06626524	0.061792891	-0.0455
"Medication Use,Menopause Age"	Adipose Visc.	-0.001929773	0.002836379	0.248136627	0.9350878	-0.042412601	0.062337994	-0.0455
"Medication Use,Menopause Age"	Adrenal Gland	0.000772935	0.002202691	0.362829899	0.956363	0.016987578	0.048410795	-0.0455
"Medication Use,Menopause Age"	Aorta Artery	-0.002253709	0.003041881	0.229379095	0.9350878	-0.04953206	0.06685452	-0.0455
"Medication Use,Menopause Age"	Coronary Artery	0.001635015	0.002072784	0.215114088	0.9350878	0.03593439	0.045555696	-0.0455
"Medication Use,Menopause Age"	Tibial Artery	-0.000535594	0.00278681	0.423797051	0.9752082	-0.011771306	0.061248567	-0.0455
"Medication Use,Menopause Age"	Brain Limbic	1.85E-05	0.002797952	0.497365872	0.9947317	0.000406031	0.061493452	-0.0455
"Medication Use,Menopause Age"	Brain Cortex	0.000967774	0.002280857	0.33567254	0.9350878	0.021269757	0.050128736	-0.0455
"Medication Use,Menopause Age"	Brain Basal Ganglia	-0.004024147	0.002417254	0.047980316	0.7484929	-0.088442795	0.053126451	-0.0455
"Medication Use,Menopause Age"	Brain Cereb.	0.001020366	0.003022402	0.367831924	0.956363	0.022425626	0.066426411	-0.0455
"Medication Use,Menopause Age"	Brain Spinal Cord	0.000812428	0.001830285	0.328564565	0.9350878	0.01785555	0.040226048	-0.0455
"Medication Use,Menopause Age"	Brain Subst. Nigra	-0.001855222	0.001826757	0.154914155	0.9350878	-0.040774105	0.040148497	-0.0455
"Medication Use,Menopause Age"	Breast	-0.002271692	0.003555061	0.261410697	0.9350878	-0.0499273	0.078133201	-0.0455
"Medication Use,Menopause Age"	LCLs	-0.002184179	0.001933657	0.129331197	0.9350878	-0.048003924	0.04249796	-0.0455
"Medication Use,Menopause Age"	Fibroblasts	0.000124568	0.0028798	0.482748803	0.9909054	0.002737761	0.063292317	-0.0455
"Medication Use,Menopause Age"	Sigmoid Intestine	0.004204951	0.002346868	0.03658822	0.7484929	0.092416512	0.051579524	-0.0455
"Medication Use,Menopause Age"	Transverse Intestine	-0.001466748	0.002244242	0.256697484	0.9350878	-0.032236217	0.049323995	-0.0455
"Medication Use,Menopause Age"	Esophagus Mucosa	0.003935973	0.003148172	0.105605814	0.9350878	0.086504906	0.069190601	-0.0455
"Medication Use,Menopause Age"	Esophagus Muscularis	-0.002070307	0.003206037	0.259219807	0.9350878	-0.045501248	0.070462357	-0.0455
"Medication Use,Menopause Age"	Heart A. Appen.	0.003380338	0.002880042	0.120255294	0.9350878	0.074293149	0.063297622	-0.0455
"Medication Use,Menopause Age"	Heart Left Vent.	-0.00451224	0.004755157	0.171331876	0.9350878	-0.099170115	0.104508935	-0.0455
"Medication Use,Menopause Age"	Liver	0.000246695	0.001800928	0.445522518	0.9752082	0.005421862	0.039580839	-0.0455
"Medication Use,Menopause Age"	Lung	-0.000444706	0.003142087	0.443724838	0.9752082	-0.009773754	0.069056846	-0.0455
"Medication Use,Menopause Age"	Min. Salivary Gland	-0.001519748	0.001870227	0.208223504	0.9350878	-0.033401049	0.041103886	-0.0455
"Medication Use,Menopause Age"	Muscle Skeletal	0.000738931	0.002429726	0.380517874	0.9574321	0.016240233	0.053400572	-0.0455
"Medication Use,Menopause Age"	Tibial Nerve	-0.00159034	0.002864649	0.289392414	0.9350878	-0.034952532	0.062959318	-0.0455
"Medication Use,Menopause Age"	Ovary	0.003451917	0.001970846	0.039930818	0.7484929	0.075866298	0.043315304	-0.0455
"Medication Use,Menopause Age"	Pancreas	-0.002690914	0.002459661	0.13697349	0.9350878	-0.059140966	0.054058483	-0.0455
"Medication Use,Menopause Age"	Pituitary	0.005679913	0.002232343	0.005473704	0.4269489	0.124833248	0.049062478	-0.0455
"Medication Use,Menopause Age"	Prostate	0.000807191	0.001751473	0.322448151	0.9350878	0.017740452	0.038493912	-0.0455
"Medication Use,Menopause Age"	Skin (sun unexposed)	-0.001769899	0.003426055	0.302717814	0.9350878	-0.038898875	0.075297905	-0.0455
"Medication Use,Menopause Age"	Skin (sun exposed)	0.000153095	0.003271355	0.4813369	0.9909054	0.003364717	0.071897909	-0.0455
"Medication Use,Menopause Age"	Spleen	0.002083909	0.002263442	0.178608349	0.9350878	0.045800198	0.04974597	-0.0455
"Medication Use,Menopause Age"	Stomach	-0.000327958	0.002445424	0.446657509	0.9752082	-0.007207858	0.053745576	-0.0455
"Medication Use,Menopause Age"	Testis	-0.004310438	0.003042913	0.078307336	0.9350878	-0.09473489	0.066877217	-0.0455
"Medication Use,Menopause Age"	Thyroid	0.001562048	0.003045675	0.304019648	0.9350878	0.03433073	0.06693791	-0.0455
"Medication Use,Menopause Age"	Uterus	-0.000270899	0.002159961	0.450096075	0.9752082	-0.005953831	0.04747167	-0.0455
"Medication Use,Menopause Age"	Vagina	0.000826204	0.001528557	0.294421891	0.9350878	0.018158326	0.033594658	-0.0455
"Medication Use,Menopause Age"	Whole Blood	0.003545706	0.002082536	0.044322379	0.7484929	0.0779276	0.045770023	-0.0455
"Medication Use,Menopause Age"	AllTissues	-0.003075151	0.002845957	0.139952396	1	-0.067585741	0.062548507	-0.0455
"OA (Hip),Medication Use"	Adipose Sub.	-0.001369352	0.002234611	0.27000686	0.8422349	-0.048731398	0.079523524	0.0281
"OA (Hip),Medication Use"	Adipose Visc.	-0.000298841	0.001930987	0.43850498	0.9500941	-0.010634906	0.068718381	0.0281
"OA (Hip),Medication Use"	Adrenal Gland	-0.00296765	0.001358138	0.01444123	0.563208	-0.105610325	0.048332318	0.0281
"OA (Hip),Medication Use"	Aorta Artery	-0.002575571	0.002401451	0.14174643	0.8422349	-0.091657326	0.085460906	0.0281
"OA (Hip),Medication Use"	Coronary Artery	0.001176763	0.001282905	0.17950207	0.8422349	0.041877674	0.045654968	0.0281
"OA (Hip),Medication Use"	Tibial Artery	-0.000795673	0.002229241	0.36057388	0.8788988	-0.02831575	0.079332436	0.0281
"OA (Hip),Medication Use"	Brain Limbic	-0.0006608	0.001461282	0.32556051	0.8422349	-0.023516004	0.052002928	0.0281
"OA (Hip),Medication Use"	Brain Cortex	0.00183545	0.001094036	0.04670404	0.7028405	0.065318522	0.03893366	0.0281
"OA (Hip),Medication Use"	Brain Basal Ganglia	0.001520267	0.001648789	0.17825102	0.8422349	0.05410203	0.058675753	0.0281
"OA (Hip),Medication Use"	Brain Cereb.	0.001121942	0.00219587	0.30469911	0.8422349	0.039926757	0.078144855	0.0281
"OA (Hip),Medication Use"	Brain Spinal Cord	-0.001104264	0.001175775	0.17381931	0.8422349	-0.039297641	0.041842526	0.0281
"OA (Hip),Medication Use"	Brain Subst. Nigra	0.000472644	0.001053221	0.32680221	0.8422349	0.01682007	0.037481171	0.0281
"OA (Hip),Medication Use"	Breast	0.001877936	0.002510997	0.22726495	0.8422349	0.066830448	0.089359332	0.0281
"OA (Hip),Medication Use"	LCLs	-0.000920605	0.001195464	0.22062584	0.8422349	-0.032761731	0.042543212	0.0281
"OA (Hip),Medication Use"	Fibroblasts	-0.00207993	0.002334026	0.1864286	0.8422349	-0.07401886	0.083061409	0.0281
"OA (Hip),Medication Use"	Sigmoid Intestine	0.002508077	0.001639847	0.06307543	0.7028405	0.089255413	0.05835753	0.0281
"OA (Hip),Medication Use"	Transverse Intestine	-0.000301554	0.001609419	0.42568602	0.9500941	-0.01073145	0.057274697	0.0281
"OA (Hip),Medication Use"	Esophagus Mucosa	-6.73E-05	0.002232438	0.4879746	0.9759492	-0.002395126	0.079446183	0.0281
"OA (Hip),Medication Use"	Esophagus Muscularis	-0.000271978	0.002650807	0.4591394	0.9679155	-0.009678943	0.094334768	0.0281
"OA (Hip),Medication Use"	Heart A. Appen.	-0.000630389	0.003370608	0.42582038	0.9500941	-0.022433777	0.119950461	0.0281
"OA (Hip),Medication Use"	Heart Left Vent.	0.001976206	0.003835134	0.30317517	0.8422349	0.070327626	0.136481626	0.0281
"OA (Hip),Medication Use"	Liver	5.48E-05	0.001170072	0.48133439	0.9759492	0.001948933	0.041639566	0.0281
"OA (Hip),Medication Use"	Lung	0.001847177	0.001933705	0.16972494	0.8422349	0.065735827	0.068815113	0.0281
"OA (Hip),Medication Use"	Min. Salivary Gland	-0.00068401	0.001222808	0.28795254	0.8422349	-0.024341978	0.0435163	0.0281
"OA (Hip),Medication Use"	Muscle Skeletal	-0.00152858	0.001652106	0.17742279	0.8422349	-0.054397868	0.058793802	0.0281
"OA (Hip),Medication Use"	Tibial Nerve	0.003579038	0.002267749	0.05725597	0.7028405	0.127367916	0.080702824	0.0281
"OA (Hip),Medication Use"	Ovary	0.000869695	0.001165416	0.22775724	0.8422349	0.030950015	0.041473879	0.0281
"OA (Hip),Medication Use"	Pancreas	0.001101616	0.00196328	0.28736122	0.8422349	0.039203429	0.069867616	0.0281
"OA (Hip),Medication Use"	Pituitary	-0.000969465	0.002124073	0.32404477	0.8422349	-0.034500534	0.075589803	0.0281
"OA (Hip),Medication Use"	Prostate	-0.00085722	0.00113214	0.22447464	0.8422349	-0.030506061	0.040289691	0.0281
"OA (Hip),Medication Use"	Skin (sun unexposed)	-0.000864972	0.002026278	0.33473438	0.8422349	-0.030781922	0.072109543	0.0281
"OA (Hip),Medication Use"	Skin (sun exposed)	0.002253351	0.002154475	0.14780513	0.8422349	0.080190441	0.076671716	0.0281
"OA (Hip),Medication Use"	Spleen	-0.000975008	0.001916529	0.30546856	0.8422349	-0.03469778	0.06820387	0.0281
"OA (Hip),Medication Use"	Stomach	-0.00137865	0.001780281	0.21934705	0.8422349	-0.049062287	0.0633552	0.0281
"OA (Hip),Medication Use"	Testis	0.004561057	0.002642705	0.04218228	0.7028405	0.162315201	0.094046444	0.0281
"OA (Hip),Medication Use"	Thyroid	0.00037644	0.002093169	0.42863832	0.9500941	0.013396424	0.074489986	0.0281
"OA (Hip),Medication Use"	Uterus	-0.002619373	0.00103064	0.00551888	0.4304726	-0.093216124	0.036677585	0.0281
"OA (Hip),Medication Use"	Vagina	0.002464348	0.001264796	0.02568264	0.6677487	0.087699217	0.045010535	0.0281
"OA (Hip),Medication Use"	Whole Blood	-0.001614075	0.001322892	0.11121137	0.8422349	-0.0574404	0.047078006	0.0281
"OA (Hip),Medication Use"	AllTissues	0.004061511	0.002198499	0.03234447	1	0.144537753	0.078238399	0.0281
"Medication Use,Yrs Edu"	Adipose Sub.	0.000369941	0.002539834	0.44209672	0.9320379	0.005995795	0.04116425	-0.0617
"Medication Use,Yrs Edu"	Adipose Visc.	-0.005024406	0.002803663	0.03655958	0.5703295	-0.081432842	0.045440249	-0.0617
"Medication Use,Yrs Edu"	Adrenal Gland	-0.000558575	0.002482734	0.41099597	0.9320379	-0.009053076	0.040238805	-0.0617
"Medication Use,Yrs Edu"	Aorta Artery	-0.003510712	0.003669251	0.16933602	0.7769535	-0.056899703	0.059469225	-0.0617
"Medication Use,Yrs Edu"	Coronary Artery	-0.000396539	0.00194321	0.41915182	0.9320379	-0.006426885	0.031494486	-0.0617
"Medication Use,Yrs Edu"	Tibial Artery	-0.000458834	0.002556123	0.42877105	0.9320379	-0.007436529	0.041428247	-0.0617
"Medication Use,Yrs Edu"	Brain Limbic	-0.001610082	0.002404432	0.2515466	0.8221176	-0.026095331	0.038969732	-0.0617
"Medication Use,Yrs Edu"	Brain Cortex	0.00040937	0.001697687	0.40472578	0.9320379	0.006634838	0.027515194	-0.0617
"Medication Use,Yrs Edu"	Brain Basal Ganglia	-0.002012214	0.002088395	0.16764291	0.7769535	-0.03261286	0.033847565	-0.0617
"Medication Use,Yrs Edu"	Brain Cereb.	0.000237618	0.002503141	0.46218612	0.9320379	0.003851175	0.040569552	-0.0617
"Medication Use,Yrs Edu"	Brain Spinal Cord	0.002017402	0.001452609	0.08244491	0.6430703	0.032696945	0.023543098	-0.0617
"Medication Use,Yrs Edu"	Brain Subst. Nigra	0.00094562	0.001211509	0.21753932	0.8221176	0.015326089	0.019635476	-0.0617
"Medication Use,Yrs Edu"	Breast	0.004646412	0.003170501	0.07139044	0.6430703	0.075306522	0.051385759	-0.0617
"Medication Use,Yrs Edu"	LCLs	0.000979332	0.001480092	0.25409148	0.8221176	0.01587248	0.023988526	-0.0617
"Medication Use,Yrs Edu"	Fibroblasts	0.002152466	0.002513916	0.19593791	0.8221176	0.034886003	0.04074418	-0.0617
"Medication Use,Yrs Edu"	Sigmoid Intestine	0.001259539	0.002142857	0.27833835	0.8221176	0.020413925	0.034730267	-0.0617
"Medication Use,Yrs Edu"	Transverse Intestine	-0.001043843	0.00205403	0.30565909	0.8221176	-0.016918041	0.0332906	-0.0617
"Medication Use,Yrs Edu"	Esophagus Mucosa	-0.004440101	0.003056123	0.07313213	0.6430703	-0.071962733	0.049531974	-0.0617
"Medication Use,Yrs Edu"	Esophagus Muscularis	0.001301473	0.002371625	0.29158217	0.8221176	0.021093567	0.038438006	-0.0617
"Medication Use,Yrs Edu"	Heart A. Appen.	-0.003962355	0.002839608	0.0814494	0.6430703	-0.064219692	0.046022813	-0.0617
"Medication Use,Yrs Edu"	Heart Left Vent.	0.00296832	0.002819881	0.14625293	0.7769535	0.048108915	0.045703089	-0.0617
"Medication Use,Yrs Edu"	Liver	-0.001135729	0.001727699	0.25547317	0.8221176	-0.018407275	0.028001611	-0.0617
"Medication Use,Yrs Edu"	Lung	0.004287889	0.002117502	0.02143497	0.5573093	0.069495771	0.034319325	-0.0617
"Medication Use,Yrs Edu"	Min. Salivary Gland	0.000591831	0.001357523	0.33143149	0.8339244	0.009592073	0.022001993	-0.0617
"Medication Use,Yrs Edu"	Muscle Skeletal	-0.003215172	0.002008371	0.05470117	0.6430703	-0.052109758	0.032550589	-0.0617
"Medication Use,Yrs Edu"	Tibial Nerve	-0.006646449	0.002710468	0.00710045	0.5538353	-0.107722032	0.043929789	-0.0617
"Medication Use,Yrs Edu"	Ovary	0.003080819	0.001690369	0.03418411	0.5703295	0.049932237	0.027396576	-0.0617
"Medication Use,Yrs Edu"	Pancreas	0.004540123	0.00217038	0.01822571	0.5573093	0.073583839	0.035176343	-0.0617
"Medication Use,Yrs Edu"	Pituitary	-0.002593469	0.002275186	0.12716537	0.7769535	-0.042033538	0.036874974	-0.0617
"Medication Use,Yrs Edu"	Prostate	0.002230197	0.001947789	0.12610686	0.7769535	0.036145815	0.031568701	-0.0617
"Medication Use,Yrs Edu"	Skin (sun unexposed)	0.00317357	0.003985783	0.2129514	0.8221176	0.051435488	0.064599402	-0.0617
"Medication Use,Yrs Edu"	Skin (sun exposed)	-0.005911956	0.005994581	0.16201338	0.7769535	-0.095817762	0.097156899	-0.0617
"Medication Use,Yrs Edu"	Spleen	-0.000323446	0.002803295	0.45407168	0.9320379	-0.005242241	0.045434282	-0.0617
"Medication Use,Yrs Edu"	Stomach	-0.000167685	0.001966261	0.46601894	0.9320379	-0.002717747	0.03186809	-0.0617
"Medication Use,Yrs Edu"	Testis	-0.001681947	0.002910066	0.28164034	0.8221176	-0.027260075	0.04716476	-0.0617
"Medication Use,Yrs Edu"	Thyroid	0.001375304	0.002498158	0.2909789	0.8221176	0.022290177	0.040488782	-0.0617
"Medication Use,Yrs Edu"	Uterus	0.000648519	0.00126245	0.30373122	0.8221176	0.010510849	0.020461104	-0.0617
"Medication Use,Yrs Edu"	Vagina	-0.000611058	0.001358807	0.32646279	0.8339244	-0.009903692	0.022022806	-0.0617
"Medication Use,Yrs Edu"	Whole Blood	-0.00217904	0.002002322	0.13824088	0.7769535	-0.0353167	0.032452543	-0.0617
"Medication Use,Yrs Edu"	AllTissues	-0.010267868	0.002508257	2.12E-05	1	-0.166416009	0.040652468	-0.0617
"Ever Smoked,Medication Use"	Adipose Sub.	-0.00155799	0.003487279	0.327522862	0.9020207	-0.047644941	0.106644625	0.0327
"Ever Smoked,Medication Use"	Adipose Visc.	0.003502155	0.002828731	0.107845879	0.6970091	0.107099528	0.086505539	0.0327
"Ever Smoked,Medication Use"	Adrenal Gland	-0.001528444	0.002897381	0.298914075	0.9020207	-0.046741421	0.088604908	0.0327
"Ever Smoked,Medication Use"	Aorta Artery	-0.002596554	0.004116942	0.264118433	0.9020207	-0.079405329	0.125900366	0.0327
"Ever Smoked,Medication Use"	Coronary Artery	-0.002349487	0.001989585	0.11882254	0.6970091	-0.071849767	0.060843568	0.0327
"Ever Smoked,Medication Use"	Tibial Artery	0.004294806	0.002600666	0.049325888	0.6970091	0.131339628	0.079531077	0.0327
"Ever Smoked,Medication Use"	Brain Limbic	0.000762462	0.002746201	0.390643451	0.9020207	0.023316872	0.083981677	0.0327
"Ever Smoked,Medication Use"	Brain Cortex	-0.002660739	0.00140819	0.029414169	0.6970091	-0.081368163	0.043063922	0.0327
"Ever Smoked,Medication Use"	Brain Basal Ganglia	-0.002006553	0.002665146	0.225758991	0.8804601	-0.061362471	0.081502926	0.0327
"Ever Smoked,Medication Use"	Brain Cereb.	9.79E-05	0.003118395	0.4874727	0.9851653	0.002995037	0.095363752	0.0327
"Ever Smoked,Medication Use"	Brain Spinal Cord	-0.000138155	0.002017078	0.472696677	0.9851653	-0.004224933	0.061684342	0.0327
"Ever Smoked,Medication Use"	Brain Subst. Nigra	0.003122761	0.001936094	0.053381162	0.6970091	0.095497281	0.059207772	0.0327
"Ever Smoked,Medication Use"	Breast	0.006521507	0.002588144	0.005871708	0.4579932	0.199434479	0.079148136	0.0327
"Ever Smoked,Medication Use"	LCLs	0.002771672	0.002007468	0.083688588	0.6970091	0.084760609	0.061390452	0.0327
"Ever Smoked,Medication Use"	Fibroblasts	0.001466991	0.002931842	0.308409055	0.9020207	0.044862115	0.089658783	0.0327
"Ever Smoked,Medication Use"	Sigmoid Intestine	0.000875573	0.002672481	0.371597438	0.9020207	0.026775923	0.081727236	0.0327
"Ever Smoked,Medication Use"	Transverse Intestine	-0.000674165	0.002198733	0.37956817	0.9020207	-0.02061666	0.06723954	0.0327
"Ever Smoked,Medication Use"	Esophagus Mucosa	-0.003098471	0.0027784	0.132382417	0.6970091	-0.094754461	0.084966358	0.0327
"Ever Smoked,Medication Use"	Esophagus Muscularis	0.000747661	0.003101506	0.404752869	0.9020207	0.022864236	0.094847274	0.0327
"Ever Smoked,Medication Use"	Heart A. Appen.	0.003053519	0.002999989	0.15437616	0.7083141	0.093379788	0.091742773	0.0327
"Ever Smoked,Medication Use"	Heart Left Vent.	0.001939517	0.003141299	0.268477188	0.9020207	0.059312433	0.096064176	0.0327
"Ever Smoked,Medication Use"	Liver	-0.001990209	0.003796362	0.300055376	0.9020207	-0.060862672	0.116096685	0.0327
"Ever Smoked,Medication Use"	Lung	-0.0027199	0.002455905	0.134040218	0.6970091	-0.083177375	0.075104137	0.0327
"Ever Smoked,Medication Use"	Min. Salivary Gland	3.12E-05	0.001677931	0.492582674	0.9851653	0.000954089	0.05131289	0.0327
