Trait	Tissue	TCSC_h2ge(t')	TCSC_JKSE	TCSC_JKP	TCSC_FDR	pi_(t')	pi_(t')_SE
RA	Min. Salivary Gland	-0.014483157	0.00490698	0.998419041	0.998419041	-0.07745004	0.026240536
RA	Muscle Skeletal	4.44E-03	0.009108062	0.313046607	0.812937638	0.023731276	0.048706215
RA	Tibial Nerve	-0.008297681	0.011375245	0.767137019	0.965107862	-0.044372626	0.060830185
RA	Ovary	-0.00412028	0.00573097	0.763914077	0.965107862	-0.022033582	0.030646898
RA	Pancreas	0.000487799	0.009176903	0.478804171	0.848789212	0.002608551	0.049074346
RA	Pituitary	0.000626229	0.009269495	0.473068707	0.848789212	0.003348821	0.049569494
RA	Prostate	-0.01184111	0.006684991	0.961744397	0.998419041	-0.063321442	0.035748616
RA	Skin (sun unexposed)	0.007191526	0.011674188	0.268940864	0.812937638	0.03845736	0.062428815
RA	Skin (sun exposed)	0.006170524	0.014001255	0.329710677	0.812937638	0.032997454	0.074873019
RA	Spleen	0.002106413	0.007991137	0.396046542	0.812937638	0.011264239	0.042733354
RA	Stomach	-0.004070046	0.007983163	0.694914266	0.965107862	-0.021764951	0.042690712
RA	Testis	0.023387584	0.013916643	0.046425384	0.603529995	0.125067295	0.074420549
RA	Thyroid	0.020154895	0.014096023	0.076383133	0.742431621	0.107780188	0.075379805
RA	Uterus	0.001448476	0.005301178	0.392335657	0.812937638	0.007745862	0.028348547
RA	Vagina	0.001681275	0.008462894	0.421262665	0.821462196	0.008990776	0.045256118
RA	Whole Blood	-0.013069219	0.006327373	0.980562372	0.998419041	-0.069888871	0.033836217
RA	AllTissues	0.053662552	0.010169003	6.56E-08	NA	0.28696552	0.054379696
Ever Smoked	Adipose Sub.	0.000449824	0.003554155	0.449643176	0.909601109	0.005273437	0.041666526
Ever Smoked	Adipose Visc.	-0.001183874	0.00320581	0.644044235	0.909601109	-0.013878944	0.037582772
Ever Smoked	Adrenal Gland	-0.006291796	0.002112549	0.998550719	0.999989271	-0.073760792	0.024766107
Ever Smoked	Aorta Artery	-0.000704056	0.003502231	0.57966269	0.909601109	-0.008253877	0.041057805
Ever Smoked	Coronary Artery	-0.001714107	0.002300253	0.771919192	0.965246228	-0.020095044	0.02696662
Ever Smoked	Tibial Artery	0.000647557	0.003488693	0.426372968	0.909601109	0.007591525	0.040899095
Ever Smoked	Brain Limbic	0.004095664	0.002711928	0.065490996	0.670532862	0.048014817	0.031792822
Ever Smoked	Brain Cortex	-0.004587542	0.001839733	0.993677095	0.999989271	-0.053781263	0.021567795
Ever Smoked	Brain Basal Ganglia	0.00088144	0.002845018	0.378349342	0.909601109	0.010333416	0.033353085
Ever Smoked	Brain Cereb.	0.004767052	0.004312017	0.134465615	0.790857394	0.055885716	0.050551192
Ever Smoked	Brain Spinal Cord	9.65E-04	0.002869634	0.368331187	0.909601109	0.0113129	0.033641661
Ever Smoked	Brain Subst. Nigra	0.003110499	0.002457643	0.102820446	0.790857394	0.036465404	0.028811759
Ever Smoked	Breast	-0.004036045	0.003099011	0.903604211	0.999989271	-0.04731588	0.036330731
Ever Smoked	LCLs	-0.000504326	0.002296446	0.586913109	0.909601109	-0.005912377	0.026921991
Ever Smoked	Fibroblasts	-0.00136478	0.003413048	0.655374294	0.909601109	-0.01599976	0.040012289
Ever Smoked	Sigmoid Intestine	0.002041167	0.003478149	0.278650798	0.909601109	0.023929268	0.040775487
Ever Smoked	Transverse Intestine	-0.005014025	0.002863793	0.960012743	0.999989271	-0.058781071	0.033573184
Ever Smoked	Esophagus Mucosa	-0.011427666	0.002689402	0.999989271	0.999989271	-0.133970294	0.03152874
Ever Smoked	Esophagus Muscularis	-0.000703225	0.003483332	0.579995829	0.909601109	-0.008244136	0.040836245
Ever Smoked	Heart A. Appen.	0.002946115	0.003502333	0.200121716	0.867194105	0.03453828	0.041059001
Ever Smoked	Heart Left Vent.	-0.002502701	0.003076955	0.791996905	0.965246228	-0.029339993	0.036072154
Ever Smoked	Liver	0.003210269	0.006549689	0.3120172	0.909601109	0.037635036	0.076784161
Ever Smoked	Lung	0.001364993	0.003375538	0.34296744	0.909601109	0.016002259	0.03957254
Ever Smoked	Min. Salivary Gland	0.002839053	0.001911827	0.068772601	0.670532862	0.033283151	0.022412975
Ever Smoked	Muscle Skeletal	-0.002601275	0.002869632	0.817660099	0.966325571	-0.030495607	0.033641643
Ever Smoked	Tibial Nerve	0.0039244	0.005345794	0.231440891	0.902619476	0.046007036	0.062670505
Ever Smoked	Ovary	0.002181046	0.002213483	0.162227158	0.790857394	0.025569124	0.025949396
Ever Smoked	Pancreas	-0.002525865	0.00312354	0.790643094	0.965246228	-0.029611549	0.036618287
Ever Smoked	Pituitary	-0.000880994	0.003644436	0.595507895	0.909601109	-0.010328181	0.042724925
Ever Smoked	Prostate	0.00076674	0.00255683	0.382134637	0.909601109	0.008988747	0.029974555
Ever Smoked	Skin (sun unexposed)	-0.001378796	0.003331971	0.660492611	0.909601109	-0.016164079	0.039061792
Ever Smoked	Skin (sun exposed)	0.003453463	0.003357975	0.151872328	0.790857394	0.040486084	0.039366644
Ever Smoked	Spleen	0.007698886	0.003574105	0.015617189	0.304535178	0.090256579	0.04190041
Ever Smoked	Stomach	-0.000243607	0.003131561	0.531002788	0.909601109	-0.002855882	0.036712316
Ever Smoked	Testis	0.010467266	0.004664578	0.012416531	0.304535178	0.122711203	0.054684387
Ever Smoked	Thyroid	-0.005203065	0.00377141	0.916146237	0.999989271	-0.060997246	0.044213478
Ever Smoked	Uterus	-0.000855402	0.001869436	0.676370056	0.909601109	-0.010028158	0.021916018
Ever Smoked	Vagina	0.000177688	0.002035673	0.465221625	0.909601109	0.002083097	0.023864871
Ever Smoked	Whole Blood	-0.001068283	0.003099772	0.63481476	0.909601109	-0.012523831	0.036339643
Ever Smoked	AllTissues	0.001196683	0.002903102	0.340093329	NA	0.014029112	0.034034025
Anisotropy Mode	Adipose Sub.	0.01331531	0.014801486	0.18416849	0.55250547	0.059924888	0.066613346
Anisotropy Mode	Adipose Visc.	-0.02071343	0.011789572	0.96053496	0.989778695	-0.093219756	0.053058381
Anisotropy Mode	Adrenal Gland	-1.72E-02	7.42E-03	0.989778695	0.989778695	-0.077394029	0.0333865
Anisotropy Mode	Aorta Artery	0.008530876	0.012393029	0.245612779	0.587465061	0.038392781	0.055774206
Anisotropy Mode	Coronary Artery	8.85E-03	0.011675301	0.224312374	0.587465061	0.039813186	0.052544111
Anisotropy Mode	Tibial Artery	0.023299866	0.012615221	0.032376139	0.548453547	0.104859885	0.056774173
Anisotropy Mode	Brain Limbic	-0.002273189	0.008798836	0.601932013	0.869829636	-0.010230373	0.039598723
Anisotropy Mode	Brain Cortex	-0.001700957	0.00692985	0.596947399	0.869829636	-0.007655072	0.031187445
Anisotropy Mode	Brain Basal Ganglia	0.021681553	0.010390293	0.018457073	0.548453547	0.097576748	0.046760997
Anisotropy Mode	Brain Cereb.	0.013528957	0.010534382	0.099524305	0.548453547	0.060886397	0.04740946
Anisotropy Mode	Brain Spinal Cord	0.015125476	0.009914707	0.063559793	0.548453547	0.068071451	0.044620644
Anisotropy Mode	Brain Subst. Nigra	-0.003873041	0.00640363	0.727350549	0.915053917	-0.017430426	0.028819218
Anisotropy Mode	Breast	-0.004790418	0.010951314	0.66909972	0.869829636	-0.021559036	0.049285842
Anisotropy Mode	LCLs	-3.78E-03	0.005538284	0.752502624	0.917112573	-0.017008322	0.024924772
Anisotropy Mode	Fibroblasts	2.69E-04	0.013685211	0.492169796	0.869829636	0.001208922	0.061589607
Anisotropy Mode	Sigmoid Intestine	0.002633588	0.010459389	0.400601009	0.867968853	0.011852331	0.047071957
Anisotropy Mode	Transverse Intestine	-0.010669624	0.011736243	0.81835595	0.938702413	-0.048018112	0.052818377
Anisotropy Mode	Esophagus Mucosa	-0.016894498	0.009567691	0.961284144	0.989778695	-0.076032845	0.043058917
Anisotropy Mode	Esophagus Muscularis	0.002053616	0.013560202	0.439812603	0.869829636	0.009242196	0.061027011
Anisotropy Mode	Heart A. Appen.	-0.004760595	0.012162472	0.65225538	0.869829636	-0.021424819	0.054736596
Anisotropy Mode	Heart Left Vent.	0.012086564	0.009944882	0.112115332	0.548453547	0.054394976	0.044756445
Anisotropy Mode	Liver	0.007873982	0.006930862	0.127962517	0.548453547	0.035436461	0.031191999
Anisotropy Mode	Lung	-9.38E-03	0.011106005	0.800847082	0.938702413	-0.042217353	0.04998202
Anisotropy Mode	Min. Salivary Gland	-0.001196879	0.005310685	0.589154988	0.869829636	-0.005386493	0.023900471
Anisotropy Mode	Muscle Skeletal	0.01202892	0.011833486	0.154692026	0.548453547	0.054135554	0.053256014
Anisotropy Mode	Tibial Nerve	2.08E-02	0.013244407	0.058480461	0.548453547	0.093441505	0.05960579
Anisotropy Mode	Ovary	0.004812696	0.007342078	0.256074514	0.587465061	0.0216593	0.033042656
Anisotropy Mode	Pancreas	1.31E-02	1.05E-02	0.107358855	0.548453547	0.058851338	0.047434095
Anisotropy Mode	Pituitary	-0.001664577	0.008248933	0.579960732	0.869829636	-0.007491346	0.037123911
Anisotropy Mode	Prostate	-0.015663289	0.007874825	0.976651244	0.989778695	-0.070491852	0.035440255
Anisotropy Mode	Skin (sun unexposed)	-0.00636985	0.014828627	0.666243731	0.869829636	-0.028667193	0.066735494
Anisotropy Mode	Skin (sun exposed)	0.016780874	0.016440014	0.153690337	0.548453547	0.075521485	0.07398746
Anisotropy Mode	Spleen	0.011203988	0.009748363	0.125212047	0.548453547	0.050422987	0.043872021
Anisotropy Mode	Stomach	-0.000111602	0.011602366	0.503837333	0.869829636	-0.00050226	0.05221587
Anisotropy Mode	Testis	-0.023363997	0.010196565	0.989028686	0.989778695	-0.105148501	0.045889133
Anisotropy Mode	Thyroid	0.011234349	0.012078563	0.176157996	0.55250547	0.050559625	0.054358968
Anisotropy Mode	Uterus	-0.002541508	0.009465836	0.605839944	0.869829636	-0.011437928	0.042600522
Anisotropy Mode	Vagina	-0.001387951	0.006520009	0.584287997	0.869829636	-0.006246403	0.029342977
Anisotropy Mode	Whole Blood	0.006236637	0.008816579	0.239666406	0.587465061	0.028067673	0.039678573
Anisotropy Mode	AllTissues	0.077049532	0.012495318	3.50E-10	NA	0.346757571	0.056234553
Prostate Cancer	Adipose Sub.	0.003711178	0.006111311	0.271837929	0.785326999	0.028438144	0.046829967
Prostate Cancer	Adipose Visc.	-6.71E-05	0.00619935	0.50431675	0.858380735	-0.000514033	0.047504601
Prostate Cancer	Adrenal Gland	-0.003038055	0.003887736	0.782729784	0.989862428	-0.023280111	0.029791082
Prostate Cancer	Aorta Artery	0.002795849	0.006291935	0.328393224	0.785326999	0.021424127	0.048214064
Prostate Cancer	Coronary Artery	-0.00993702	0.004280953	0.989862428	0.989862428	-0.076145748	0.032804238
Prostate Cancer	Tibial Artery	0.010234339	0.007803445	0.09484184	0.785326999	0.078424054	0.059796516
Prostate Cancer	Brain Limbic	0.000954018	0.004519082	0.416401158	0.803495432	0.007310485	0.034628981
Prostate Cancer	Brain Cortex	0.000838497	0.003817923	0.413083115	0.803495432	0.006425261	0.029256113
Prostate Cancer	Brain Basal Ganglia	-0.011646153	0.005054006	0.989398238	0.989862428	-0.089242551	0.038728019
Prostate Cancer	Brain Cereb.	0.007759691	0.009159748	0.198455453	0.785326999	0.05946123	0.07018964
Prostate Cancer	Brain Spinal Cord	0.005856501	0.004764266	0.10948797	0.785326999	0.044877401	0.036507782
Prostate Cancer	Brain Subst. Nigra	-0.004590633	0.003341708	0.915238561	0.989862428	-0.035177262	0.025606957
Prostate Cancer	Breast	-0.004649115	0.005468593	0.802378717	0.989862428	-0.035625406	0.041904924
Prostate Cancer	LCLs	0.006316076	0.011357324	0.289063185	0.785326999	0.048399049	0.087029305
Prostate Cancer	Fibroblasts	-0.006677428	0.005343829	0.894269606	0.989862428	-0.051168032	0.040948881
Prostate Cancer	Sigmoid Intestine	-0.005078269	0.006327844	0.788876063	0.989862428	-0.038913939	0.048489227
Prostate Cancer	Transverse Intestine	-0.012136371	0.005309556	0.988865854	0.989862428	-0.092999013	0.040686251
Prostate Cancer	Esophagus Mucosa	0.006154959	0.006270426	0.163152076	0.785326999	0.047164435	0.048049244
Prostate Cancer	Esophagus Muscularis	0.002838865	0.006983622	0.342186446	0.785326999	0.021753754	0.053514345
Prostate Cancer	Heart A. Appen.	0.004458709	0.00569776	0.216949483	0.785326999	0.03416635	0.043660994
Prostate Cancer	Heart Left Vent.	5.13E-03	0.012622749	0.342322025	0.785326999	0.039283749	0.096726047
Prostate Cancer	Liver	-0.003871068	0.003875099	0.841092935	0.989862428	-0.029663357	0.029694242
Prostate Cancer	Lung	0.001701086	0.010028339	0.432651386	0.803495432	0.013035143	0.076845511
Prostate Cancer	Min. Salivary Gland	0.003676055	0.004213574	0.191486544	0.785326999	0.028169001	0.032287927
Prostate Cancer	Muscle Skeletal	0.002239691	0.005461486	0.340870584	0.785326999	0.017162387	0.041850466
Prostate Cancer	Tibial Nerve	0.007026636	0.00914498	0.221136689	0.785326999	0.053843955	0.070076474
Prostate Cancer	Ovary	-0.006749299	0.004079382	0.950986063	0.989862428	-0.051718765	0.031259631
Prostate Cancer	Pancreas	0.009565717	0.007156038	0.090654792	0.785326999	0.073300511	0.054835538
Prostate Cancer	Pituitary	-5.01E-04	0.004906166	0.540660671	0.87857359	-0.003838399	0.037595139
Prostate Cancer	Prostate	0.023809811	0.009469019	0.00596013	0.232445082	0.182450659	0.07255953
Prostate Cancer	Skin (sun unexposed)	-0.001856324	0.00599926	0.621501084	0.966595175	-0.014224708	0.045971342
Prostate Cancer	Skin (sun exposed)	3.85E-03	0.008242298	0.32015836	0.785326999	0.029511595	0.063159369
Prostate Cancer	Spleen	-0.002710779	0.006193892	0.669181275	0.966595175	-0.02077225	0.04746277
Prostate Cancer	Stomach	-0.000129224	0.008281877	0.506224536	0.858380735	-0.000990223	0.063462662
Prostate Cancer	Testis	-0.009572704	0.005535159	0.958134463	0.989862428	-0.073354057	0.042415014
Prostate Cancer	Thyroid	-0.00289262	0.006850977	0.663567815	0.966595175	-0.022165672	0.052497909
Prostate Cancer	Uterus	0.001505864	0.00619532	0.403977584	0.803495432	0.011539191	0.047473715
Prostate Cancer	Vagina	-0.0031328	0.003884987	0.789989911	0.989862428	-0.024006133	0.029770018
Prostate Cancer	Whole Blood	0.009628156	0.006672238	0.07450778	0.785326999	0.073778975	0.051128263
Prostate Cancer	AllTissues	0.030813633	0.007801784	3.91E-05	NA	0.236119796	0.059783789
Prostate Cancer	Adipose Sub.	-0.000160937	0.000815055	5.78E-01	0.898435524	-0.009579567	0.048515169
Prostate Cancer	Adipose Visc.	-0.000618485	0.000663853	0.8242439	0.974106428	-0.036814588	0.039515041
Prostate Cancer	Adrenal Gland	9.43E-05	0.000580879	0.435495021	0.818298804	0.005615201	0.034576139
Prostate Cancer	Aorta Artery	0.000873872	0.000806008	0.139138414	0.644005937	0.052016205	0.047976647
Prostate Cancer	Coronary Artery	-0.00047747	0.00052511	0.818397678	0.974106428	-0.028420818	0.031256548
Prostate Cancer	Tibial Artery	9.97E-06	0.000879206	0.49547757	0.878346602	0.00059327	0.05233369
Prostate Cancer	Brain Limbic	0.000187172	0.000819695	0.4096894	0.818298804	0.011141218	0.048791369
Prostate Cancer	Brain Cortex	0.000211539	0.000454314	0.320742737	0.781810421	0.012591617	0.027042523
Prostate Cancer	Brain Basal Ganglia	-0.001027492	0.000600314	0.956513881	0.982384502	-0.061160246	0.035732999
Prostate Cancer	Brain Cereb.	0.001023831	0.000776642	0.093705073	0.644005937	0.060942311	0.046228677
Prostate Cancer	Brain Spinal Cord	0.000779985	0.000496765	0.058192701	0.56737883	0.04642767	0.029569359
Prostate Cancer	Brain Subst. Nigra	-0.000789152	0.00042349	0.968800295	0.982384502	-0.046973306	0.025207751
Prostate Cancer	Breast	-6.74E-04	0.000783588	0.805094257	0.974106428	-0.040110331	0.046642128
Prostate Cancer	LCLs	0.000658579	0.000704306	0.174874905	0.644005937	0.03920113	0.041922993
Prostate Cancer	Fibroblasts	0.000740383	0.001062708	0.242996918	0.728990753	0.044070443	0.063256458
Prostate Cancer	Sigmoid Intestine	-0.001236573	0.000879402	0.920160412	0.982384502	-0.073605514	0.05234537
Prostate Cancer	Transverse Intestine	-0.000615103	0.000675382	0.818785827	0.974106428	-0.036613251	0.040201312
Prostate Cancer	Esophagus Mucosa	0.001432715	0.000769718	0.031347339	0.56737883	0.085280626	0.045816529
Prostate Cancer	Esophagus Muscularis	0.001609164	0.001012416	0.055981758	0.56737883	0.095783584	0.06026288
Prostate Cancer	Heart A. Appen.	-0.001567391	0.000744359	0.982384502	0.982384502	-0.0932971	0.044307068
Prostate Cancer	Heart Left Vent.	0.001505806	0.001294328	0.122335972	0.644005937	0.08963133	0.07704334
Prostate Cancer	Liver	0.000602156	0.000597809	0.1569019	0.644005937	0.035842643	0.035583857
Prostate Cancer	Lung	-0.000418585	0.000761257	0.708792453	0.974106428	-0.024915767	0.045312893
Prostate Cancer	Min. Salivary Gland	0.000385014	0.000506231	0.223463042	0.726254885	0.022917487	0.030132794
Prostate Cancer	Muscle Skeletal	0.000697018	0.000619456	0.130249904	0.644005937	0.041489183	0.036872372
Prostate Cancer	Tibial Nerve	0.00057087	0.001049211	0.29318802	0.771300668	0.033980384	0.062453025
Prostate Cancer	Ovary	0.00019353	0.000512164	0.352764368	0.809282961	0.011519659	0.030485943
Prostate Cancer	Pancreas	0.000104447	0.000699152	0.440622433	0.818298804	0.006217095	0.041616173
Prostate Cancer	Pituitary	0.000390421	0.000731059	0.296654103	0.771300668	0.023239333	0.043515425
Prostate Cancer	Prostate	0.001428369	0.000825194	0.041730384	0.56737883	0.085021944	0.049118673
Prostate Cancer	Skin (sun unexposed)	-0.000181482	0.000937505	0.57674734	0.898435524	-0.010802478	0.055803895
Prostate Cancer	Skin (sun exposed)	-0.00027288	0.000878214	6.22E-01	0.898435524	-0.016242859	0.052274654
Prostate Cancer	Spleen	-0.000179474	0.000686454	0.603127851	0.898435524	-0.010682998	0.040860332
Prostate Cancer	Stomach	0.000183268	0.000751208	0.40362935	0.818298804	0.010908786	0.044714736
Prostate Cancer	Testis	0.000750291	0.000825291	0.1816427	0.644005937	0.044660158	0.04912446
Prostate Cancer	Thyroid	-0.001631938	0.000828402	0.975579922	0.982384502	-0.097139179	0.049309618
Prostate Cancer	Uterus	-0.000117093	0.000463558	0.599709679	0.898435524	-0.006969808	0.02759274
Prostate Cancer	Vagina	-0.000502929	0.000392084	0.900202414	0.982384502	-0.029936253	0.023338362
Prostate Cancer	Whole Blood	-3.99E-04	0.000478484	0.79799824	0.974106428	-0.02376735	0.028481203
Prostate Cancer	AllTissues	0.003562606	0.000874003	2.29E-05	NA	0.212059865	0.052024001
Accumbens Vol	Adipose Sub.	0.010934113	0.008156603	0.090037692	0.627571625	0.050903694	0.037973012
Accumbens Vol	Adipose Visc.	-0.005752885	0.008188614	0.758830909	0.895713281	-0.02678252	0.038122041
Accumbens Vol	Adrenal Gland	-0.011127349	0.005197073	0.983866216	0.983866216	-0.051803302	0.024194937
Accumbens Vol	Aorta Artery	0.004165826	0.010016805	0.33874753	0.800593413	0.019393978	0.046633169
Accumbens Vol	Coronary Artery	-0.001491156	0.00565444	0.603999937	0.831467441	-0.006942069	0.02632421
Accumbens Vol	Tibial Artery	-0.006646222	0.008938582	0.771423564	0.895713281	-0.030941441	0.041613508
Accumbens Vol	Brain Limbic	0.005294276	0.006501995	0.207749705	0.675186542	0.024647467	0.030269995
Accumbens Vol	Brain Cortex	0.000209441	0.004671513	0.482119966	0.817507768	0.00097505	0.0217482
Accumbens Vol	Brain Basal Ganglia	0.007862039	0.006907415	0.127517898	0.627571625	0.036601673	0.032157426
Accumbens Vol	Brain Cereb.	0.006210895	0.007214433	1.95E-01	0.675186542	0.028914783	0.033586748
Accumbens Vol	Brain Spinal Cord	0.001333957	0.004777203	0.390032688	0.800593413	0.006210227	0.022240238
Accumbens Vol	Brain Subst. Nigra	-0.008040931	0.004131178	0.974196733	0.983866216	-0.037434502	0.019232673
Accumbens Vol	Breast	-5.02E-03	0.008229338	0.729000535	0.895713281	-0.023362163	0.038311627
Accumbens Vol	LCLs	-0.001059382	0.004006765	0.604263485	0.831467441	-0.004931946	0.01865347
Accumbens Vol	Fibroblasts	0.011291318	0.008983323	0.104391307	0.627571625	0.052566656	0.0418218
Accumbens Vol	Sigmoid Intestine	-0.0022223	0.008619064	0.601733037	0.831467441	-0.010345903	0.040125997
