Trait_Nickname	Trait_Fullname	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
ADHD,BMI	PASS_ADHD_Demontis2018,UKB_460K.body_BMIz	Vagina	-0.0021215519	0.001586697	0.0905971537	0.8895687	-0.026486290886392	0.0198089540254306	0.0801
ADHD,BMI	PASS_ADHD_Demontis2018,UKB_460K.body_BMIz	Whole Blood	0.0027041853	0.002852286	0.1715452691	0.8895687	0.0337601161048689	0.0356090657359129	0.0801
ADHD,BMI	PASS_ADHD_Demontis2018,UKB_460K.body_BMIz	AllTissues	0.0145884722	0.004485326	0.0005719955	1	0.182128242197253	0.0559965780053433	0.0801
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Adipose Sub.	-0.0028248388	0.002781263	0.1548938	0.9473855	0.10700146969697	0.105350853080532	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Adipose Visc.	-0.0024843093	0.002361548	0.14640361	0.9473855	0.094102625	0.0894525858689663	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Adrenal Gland	0.0009037877	0.00123883	0.23283275	0.9473855	-0.0342343825757576	0.0469253630960784	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Aorta Artery	0.0014714437	0.002364167	0.2668414	0.9473855	-0.0557365037878788	0.0895517960320549	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Coronary Artery	0.0013924067	0.002087565	0.25238591	0.9473855	-0.052742678030303	0.0790744205849886	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Tibial Artery	-0.0004177246	0.002377581	0.43026752	0.9473855	0.0158229015151515	0.090059888162539	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Brain Limbic	-0.0015099566	0.002371523	0.26215908	0.9473855	0.0571953257575758	0.0898304312509303	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Brain Cortex	-0.00093981	0.001600775	0.27856935	0.9473855	0.0355988636363636	0.0606354283354515	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Brain Basal Ganglia	-0.0005050123	0.002120883	0.40589626	0.9473855	0.0191292537878788	0.0803364701097799	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Brain Cereb.	-0.0013083352	0.00238785	0.29187566	0.9473855	0.0495581515151515	0.0904488661845246	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Brain Spinal Cord	-0.00288212	0.002316773	0.10674543	0.9473855	0.109171212121212	0.0877565385742042	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Brain Subst. Nigra	-0.0004288927	0.002198534	0.42266468	0.9473855	0.0162459356060606	0.0832778068722519	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Breast	-0.0026956164	0.003253505	0.2036861	0.9473855	0.102106681818182	0.123238833162892	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	LCLs	0.000250955	0.001341674	0.42581223	0.9473855	-0.00950587121212121	0.0508209962414557	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Fibroblasts	0.0018591478	0.001607784	0.12377073	0.9473855	-0.0704222651515152	0.0609009183422519	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Sigmoid Intestine	0.0021732969	0.002214994	0.16325325	0.9473855	-0.0823218522727273	0.0839013022289841	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Transverse Intestine	-0.0010988282	0.002207799	0.30934666	0.9473855	0.0416222803030303	0.0836287324021947	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Esophagus Mucosa	-0.0002318744	0.002457201	0.46240952	0.9491564	0.00878312121212121	0.0930758082187689	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Esophagus Muscularis	-0.0026012019	0.003046308	0.19658389	0.9473855	0.098530375	0.115390455024586	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Heart A. Appen.	0.0016654808	0.00263389	0.26358646	0.9473855	-0.0630863939393939	0.0997685507201189	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Heart Left Vent.	0.0019769206	0.004366286	0.3253574	0.9473855	-0.0748833560606061	0.165389611914523	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Liver	-0.00025359	0.001932658	0.44780337	0.9473855	0.00960568181818182	0.0732067326674182	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Lung	0.001042069	0.001818917	0.28335403	0.9473855	-0.0394723106060606	0.0688983583916731	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Min. Salivary Gland	0.0001730886	0.001357313	0.44926321	0.9473855	-0.00655638636363636	0.0514133526184917	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Muscle Skeletal	0.0002673638	0.002102325	0.44940083	0.9473855	-0.0101274166666667	0.079633512955586	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Tibial Nerve	0.0021401961	0.002728311	0.21639098	0.9473855	-0.0810680340909091	0.103345102658107	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Ovary	0.0029539715	0.002094611	0.07922969	0.9473855	-0.111892859848485	0.079341332465217	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Pancreas	-0.0004642225	0.001645164	0.38890503	0.9473855	0.0175841856060606	0.0623168058878833	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Pituitary	0.0017321066	0.001903232	0.18138836	0.9473855	-0.0656100984848485	0.0720921306100083	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Prostate	-0.0006983089	0.001784297	0.34776422	0.9473855	0.0264510946969697	0.0675869914815602	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Skin (sun unexposed)	-0.0032187838	0.002266912	0.07781866	0.9473855	0.121923628787879	0.0858678686850019	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Skin (sun exposed)	-0.0004106506	0.00254977	0.43602544	0.9473855	0.015554946969697	0.0965821935910905	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Spleen	-0.0024650033	0.002632115	0.17450516	0.9473855	0.0933713371212121	0.0997013070699818	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Stomach	0.0006998499	0.001968105	0.36107164	0.9473855	-0.0265094659090909	0.0745494288891614	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Testis	-0.0011612581	0.002159562	0.29538219	0.9473855	0.0439870492424242	0.0818015741129061	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Thyroid	0.0045128522	0.002114339	0.01640489	0.9473855	-0.170941371212121	0.080088595328722	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Uterus	-0.0001317354	0.002548273	0.47938547	0.9587709	0.00498997727272727	0.0965254841792633	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Vagina	-0.0009126523	0.001586265	0.28252846	0.9473855	0.0345701628787879	0.0600858023316121	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	Whole Blood	0.0013898869	0.001693701	0.20593105	0.9473855	-0.0526472310606061	0.0641553418454811	-0.0264
BMI,Menopause Age	UKB_460K.body_BMIz,UKB_460K.repro_MENOPAUSE_AGE	AllTissues	-0.0030399015	0.003060641	0.16030047	1	0.115147784090909	0.115933380775519	-0.0264
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Adipose Sub.	0.0008788311	0.0019207598	0.323640228	0.8627063	0.0469963155080214	0.102714428585859	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Adipose Visc.	0.00315319	0.0021161588	0.068105057	0.5902438	0.168619786096257	0.113163570626392	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Adrenal Gland	-0.002338165	0.0014054624	0.048093532	0.5134102	-0.125035561497326	0.0751584181836444	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Aorta Artery	0.001187895	0.0027312937	0.331810099	0.8627063	0.0635237967914438	0.146058486488923	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Coronary Artery	-0.0002518975	0.001403999	0.428806209	0.9816137	-0.0134704545454545	0.0750801620651765	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Tibial Artery	-8.080451e-05	0.0020188846	0.484036864	0.9816137	-0.00432109679144385	0.107961741502713	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Brain Limbic	0.001539581	0.0014799786	0.149106704	0.7753549	0.0823305347593583	0.079143239100123	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Brain Cortex	0.001680631	0.0010376727	0.052657454	0.5134102	0.0898733155080214	0.0554905177722043	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Brain Basal Ganglia	0.00171074	0.0015907755	0.141095087	0.7753549	0.091483422459893	0.0850682085738995	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Brain Cereb.	0.002095034	0.0019001665	0.135110662	0.7753549	0.112033903743315	0.10161318408928	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Brain Spinal Cord	-0.00174037	0.0013358441	0.096317378	0.6829778	-0.0930679144385027	0.0714355107060262	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Brain Subst. Nigra	0.0006198671	0.0012974726	0.316414196	0.8627063	0.0331479732620321	0.0693835610968866	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Breast	-0.001243346	0.0018139034	0.246528992	0.7808643	-0.0664890909090909	0.0970001802707187	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	LCLs	-0.0007493594	0.001032193	0.233923168	0.7808643	-0.0400726951871658	0.0551974891941476	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Fibroblasts	0.0001842721	0.0017854169	0.458898334	0.9816137	0.00985412299465241	0.0954768371316615	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Sigmoid Intestine	0.001030353	0.0014690478	0.241534568	0.7808643	0.0550990909090909	0.0785587061296096	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Transverse Intestine	-0.001638807	0.0017241649	0.170930803	0.7808643	-0.0876367379679144	0.0922013336292465	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Esophagus Mucosa	0.00104118	0.0016206215	0.260288094	0.7808643	0.0556780748663102	0.0866642528590914	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Esophagus Muscularis	-0.002034235	0.001653823	0.109344881	0.7107417	-0.108782620320856	0.0884397335923979	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Heart A. Appen.	0.004504076	0.0022569213	0.022984794	0.5134102	0.240859679144385	0.120690980762997	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Heart Left Vent.	-0.005636474	0.0027811032	0.021346324	0.5134102	-0.301415721925134	0.148722097317829	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Liver	0.002478997	0.0010371295	0.008418493	0.5134102	0.132566684491979	0.0554614723098513	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Lung	0.00064816	0.001710697	0.352386068	0.8866488	0.0346609625668449	0.0914811229625471	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Min. Salivary Gland	-0.00110007	0.0008342084	0.093634871	0.6829778	-0.0588272727272727	0.0446100774248179	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Muscle Skeletal	0.001102261	0.0016264212	0.248974145	0.7808643	0.0589444385026738	0.0869743959145385	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Tibial Nerve	-4.904809e-05	0.0019330145	0.48987837	0.9816137	-0.00262289251336898	0.103369761510332	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Ovary	3.035684e-05	0.0011176633	0.489165666	0.9816137	0.00162336042780749	0.0597680885402877	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Pancreas	3.679071e-05	0.0015964092	0.490806825	0.9816137	0.00196741764705882	0.085369476300177	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Pituitary	-0.002253675	0.0013158227	0.043379278	0.5134102	-0.120517379679144	0.0703648478887182	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Prostate	0.0003324642	0.0012396538	0.394276086	0.9319253	0.0177788342245989	0.0662916479473166	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Skin (sun unexposed)	0.0008742546	0.001855441	0.318754587	0.8627063	0.0467515828877005	0.099221445238777	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Skin (sun exposed)	-0.001298772	0.002017236	0.259840452	0.7808643	-0.0694530481283422	0.107873584552992	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Spleen	-0.0005161424	0.0016693973	0.378592719	0.9228198	-0.0276011978609626	0.0892725837379898	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Stomach	0.0008376773	0.0012772148	0.25595629	0.7808643	0.0447955775401069	0.0683002563143984	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Testis	-0.001492783	0.001840484	0.208659405	0.7808643	-0.0798279679144385	0.0984216065465144	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Thyroid	-0.001080652	0.0014836851	0.23319769	0.7808643	-0.0577888770053476	0.0793414490572273	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Uterus	-0.002262903	0.0012325949	0.033187312	0.5134102	-0.121010855614973	0.065914167063769	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Vagina	0.003252472	0.0019475836	0.047459311	0.5134102	0.173928983957219	0.104148853543142	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	Whole Blood	0.001207487	0.0013653545	0.188246514	0.7808643	0.0645714973262032	0.0730136108839257	0.0187
OA (Hip),BMI	PASS_HipOA_Tachmazidou2019,UKB_460K.body_BMIz	AllTissues	0.004659068	0.0019282191	0.007840551	1	0.249148021390374	0.103113319963157	0.0187
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Adipose Sub.	-0.0029261989	0.002941821	0.15994364	0.7344642	0.0386552034346103	0.0388615769609176	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Adipose Visc.	0.0046188121	0.003418723	0.08834225	0.6890695	-0.0610146908850727	0.045161471503663	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Adrenal Gland	0.0009188492	0.002266586	0.3425958	0.9523415	-0.012138034346103	0.0299416956297255	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Aorta Artery	0.0001279933	0.00320594	0.48407695	0.9681539	-0.0016907965653897	0.0423505949674127	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Coronary Artery	-0.0016628288	0.002378262	0.24222035	0.8587813	0.021966034346103	0.0314169352125452	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Tibial Artery	-0.0084651249	0.003561282	0.00872731999999998	0.3403655	0.111824635402906	0.0470446729471519	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Brain Limbic	0.0002040352	0.002533728	0.4679088	0.9681539	-0.00269531307793923	0.0334706418451069	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Brain Cortex	0.0024465431	0.001738989	0.07973202	0.6890695	-0.0323189313077939	0.0229721181869428	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Brain Basal Ganglia	-0.0003670505	0.003036191	0.45188839	0.9681539	0.00484875165125495	0.0401082054174337	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Brain Cereb.	-0.0063051326	0.003972388	0.05622916	0.640052	0.0832910515191546	0.0524754010167306	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Brain Spinal Cord	-0.0018736252	0.002503149	0.22707709	0.8434292	0.0247506631439894	0.0330666930669123	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Brain Subst. Nigra	0.0032982846	0.002192043	0.06620545	0.6455032	-0.0435704702774108	0.0289569748005024	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Breast	0.003635869	0.003116415	0.12166918	0.7300151	-0.0480299735799207	0.0411679679848238	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	LCLs	9.61139e-05	0.001585603	0.47583226	0.9681539	-0.00126966842800528	0.0209458747517301	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Fibroblasts	-0.0034504231	0.002840427	0.11222978	0.7300151	0.0455802258916777	0.0375221556217643	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Sigmoid Intestine	0.0031791751	0.003028123	0.14688596	0.7344642	-0.0419970290620872	0.0400016284478017	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Transverse Intestine	-0.001223599	0.002143506	0.28405408	0.9203777	0.0161637912813738	0.0283158036028538	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Esophagus Mucosa	-0.0007434442	0.002797874	0.39522838	0.9681539	0.00982092734478203	0.0369600259829181	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Esophagus Muscularis	0.0042884155	0.003982529	0.1407832	0.7344642	-0.0566501387054161	0.0526093598928921	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Heart A. Appen.	-0.00015881	0.003112065	0.47965063	0.9681539	0.00209788639365918	0.0411104965119046	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Heart Left Vent.	0.0019999365	0.003291914	0.27174959	0.9203777	-0.0264192404227213	0.0434863094868848	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Liver	0.0059103204	0.002969774	0.02328676	0.3632735	-0.0780755667107001	0.0392308379002848	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Lung	-0.000928516	0.00254226	0.35746895	0.9523415	0.0122657331571995	0.0335833609067324	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Min. Salivary Gland	0.000768978	0.001522842	0.30679258	0.9203777	-0.0101582298546896	0.0201167992409729	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Muscle Skeletal	-0.0102716686	0.004198435	0.00721159999999998	0.3403655	0.135689149273448	0.0554614936429774	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Tibial Nerve	0.0055531883	0.003522193	0.05744056	0.640052	-0.0733578375165126	0.0465283087005577	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Ovary	0.0010200636	0.002200277	0.32146469	0.9286758	-0.0134750805812417	0.029065743749852	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Pancreas	-0.0029336204	0.002510427	0.12128763	0.7300151	0.0387532417437252	0.0331628439519276	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Pituitary	0.0012214101	0.002329336	0.30001417	0.9203777	-0.0161348758256275	0.0307706205356514	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Prostate	-0.0002127186	0.001974259	0.45709858	0.9681539	0.00281002113606341	0.0260800461309947	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Skin (sun unexposed)	-0.0037347301	0.004185817	0.18613362	0.7521401	0.0493359326287979	0.0552948035182061	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Skin (sun exposed)	0.0033204708	0.003645355	0.18118006	0.7521401	-0.0438635508586526	0.0481552897901905	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Spleen	-0.0004275449	0.002527107	0.43282614	0.9681539	0.00564788507265522	0.0333831893666773	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Stomach	0.0009525729	0.002787678	0.36628519	0.9523415	-0.0125835257595773	0.0368253387542645	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Testis	0.0028614472	0.002878292	0.16007553	0.7344642	-0.0377998309114927	0.0380223559504692	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Thyroid	-0.0053875722	0.00244807	0.01387711	0.360805	0.0711700422721268	0.0323390987439552	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Uterus	-0.0049986244	0.002509515	0.02319273	0.3632735	0.0660320264200793	0.0331507910956085	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Vagina	-0.0018366568	0.002117383	0.19285644	0.7521401	0.0242623091149273	0.0279707153834734	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	Whole Blood	0.0007402793	0.003129435	0.40650153	0.9681539	-0.00977911889035667	0.0413399617534334	-0.0757
Anorexia,BMI	PASS_AnorexiaNervosa_Watson2019,UKB_460K.body_BMIz	AllTissues	-0.0107451312	0.003670159	0.00170738999999998	1	0.141943608982827	0.0484829427739635	-0.0757
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Adipose Sub.	-0.0007068049	0.0013393468	0.298845589	0.8965368	-0.0382056702702703	0.0723971226556746	0.0185
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Adipose Visc.	-0.0005354709	0.0015409879	0.364113317	0.9019093	-0.028944372972973	0.0832966457777638	0.0185
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Adrenal Gland	0.0003232472	0.0008895067	0.358152847	0.9019093	0.0174728216216216	0.0480814442568532	0.0185
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Aorta Artery	0.001838411	0.0016178812	0.127913855	0.7735174	0.0993735675675676	0.0874530396976178	0.0185
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Coronary Artery	-0.002028693	0.0009955718	0.020789176	0.5327829	-0.109659081081081	0.0538146928141414	0.0185
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Tibial Artery	0.0001377275	0.0014735612	0.462766781	0.9488802	0.00744472972972973	0.0796519545496097	0.0185
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Brain Limbic	0.0005945315	0.0010662168	0.288555885	0.8965368	0.0321368378378378	0.0576333390108016	0.0185
Fecundity,BMI	PASS_NumberChildrenEverBorn,UKB_460K.body_BMIz	Brain Cortex	0.0006205292	0.0009483613	0.256453706	0.8947681	0.0335421189189189	0.0512627736480696	0.0185
