Trait	Trait_Nickname	Tissue	TCSC_h2	TCSC_JKSE	TCSC_JKP	TCSC_FDRP	prop_h2g	prop_h2g_se
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Artery_Coronary	 2.662755e-03	0.009956353	3.945641e-01	0.9051765	0.00750283105006977	0.028053966818465
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Artery_Tibial	 1.493050e-02	0.012738131	1.205764e-01	0.6027067	0.0420695869368915	0.0358921701199994
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Brain_Limbic	-1.870428e-03	0.007739245	5.954863e-01	0.9729574	-0.00527029488316005	0.0218068323791387
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Brain_Cortex	 1.859172e-02	0.018278187	1.545402e-01	0.6027067	0.0523858107287777	0.05150235948184
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Brain_BasalGanglia	 8.197588e-05	0.007037796	4.953532e-01	0.9729574	0.000230983030702658	0.0198303632235056
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Brain_Cerebellum	-8.647097e-03	0.009250397	8.250495e-01	0.9974407	-0.0243648834361649	0.0260647993609663
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Brain_Spinal_cord_cervical_c-1	 1.531329e-02	0.006518220	9.404227e-03	0.3667649	0.0431481865453601	0.0183663563110542
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Brain_Substantia_nigra	-7.723406e-03	0.004612886	9.529652e-01	0.9974407	-0.0217622020609707	0.0129977072748872
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Breast_Mammary_Tissue	-1.207730e-03	0.014000291	5.343720e-01	0.9729574	-0.00340301415046979	0.0394485520867019
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Cells_EBV-transformed_lymphocytes	 7.821256e-03	0.006614119	1.185019e-01	0.6027067	0.0220379149249151	0.0186365702910226
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Cells_Cultured_fibroblasts	 1.699015e-02	0.014013650	1.126796e-01	0.6027067	0.0478730638584441	0.0394861942086205
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Colon_Sigmoid	-8.594092e-03	0.008059022	8.568772e-01	0.9974407	-0.0242155311996159	0.0227078661076997
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Colon_Transverse	-2.250972e-02	0.008040706	9.974407e-01	0.9974407	-0.0634255148725604	0.0226562579149742
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Esophagus_Mucosa	 6.013993e-03	0.008223590	2.322949e-01	0.7549585	0.0169455992414777	0.0231715691928644
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Esophagus_Muscularis	-1.823237e-02	0.009236131	9.758107e-01	0.9974407	-0.0513732575820245	0.02602460013546
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Heart_Atrial_Appendage	-7.452109e-03	0.008712959	8.038048e-01	0.9974407	-0.0209977724277551	0.0245504613264623
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Heart_Left_Ventricle	-2.135025e-03	0.008536861	5.987430e-01	0.9729574	-0.00601584873899467	0.0240542716455425
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Liver	 1.572389e-02	0.013325028	1.189949e-01	0.6027067	0.0443051150121643	0.0375458675340699
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Lung	 1.976587e-02	0.018005601	1.361541e-01	0.6027067	0.0556941987702437	0.0507342937308163
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Minor_Salivary_Gland	-5.744562e-03	0.005199919	8.653640e-01	0.9974407	-0.0161864246884426	0.014651786681485
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Muscle_Skeletal	-4.615284e-03	0.005702311	7.908490e-01	0.9974407	-0.0130044622785031	0.0160673748070407
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Nerve_Tibial	-6.184389e-03	0.008456767	7.677004e-01	0.9974407	-0.0174257219221665	0.0238285913507794
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Ovary	-3.807479e-03	0.006504002	7.208625e-01	0.9974407	-0.0107283145667598	0.018326293329446
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Pancreas	 4.778003e-03	0.008154525	2.789603e-01	0.7771038	0.0134629563671963	0.0229769641835627
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Pituitary	 2.149932e-03	0.007878681	3.924728e-01	0.9051765	0.00605785358141522	0.0221997220403942
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Prostate	-9.522821e-03	0.005965394	9.447940e-01	0.9974407	-0.0268324056386459	0.0168086624743247
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Skin_Not_Sun_Exposed_Suprapubic	 2.855507e-03	0.008564432	3.694107e-01	0.9051765	0.00804594760453674	0.0241319588329162
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Skin_Sun_Exposed_Lower_leg	-2.066022e-02	0.007863252	9.956985e-01	0.9974407	-0.0582141903509343	0.0221562470347198
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Spleen	-6.916942e-03	0.008307294	7.974746e-01	0.9974407	-0.0194898342512184	0.023407422159777
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Stomach	-1.011438e-02	0.006184312	9.490268e-01	0.9974407	-0.0284992340443325	0.0174255058370586
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Testis	-6.495168e-03	0.007796748	7.975949e-01	0.9974407	-0.0183014040070058	0.0219688602328724
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Thyroid	 1.985210e-02	0.018448037	1.409392e-01	0.6027067	0.0559371659235757	0.0519809447360504
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Uterus	-1.220636e-03	0.005562015	5.868539e-01	0.9729574	-0.00343938116290907	0.0156720616262199
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Vagina	 4.422991e-03	0.006637803	2.525990e-01	0.7577969	0.012462639735399	0.018703306422283
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	Whole_Blood	 4.454247e-05	0.010378670	4.982879e-01	0.9729574	0.000125507106580312	0.0292439273139659
UKB_460K.bmd_HEEL_TSCOREz	Bone Density	AllTissues	 7.863818e-02	0.014025238	1.029884e-08	NA	0.221578402867229	0.0395188450885232
PASS_SleepDuration_Dashti2019	Sleep Duration	Adipose_Subcutaneous	 2.362062e-03	0.004537236	3.013245e-01	0.7338968	0.0333624556100992	0.0640852528269722
PASS_SleepDuration_Dashti2019	Sleep Duration	Adipose_Visceral_Omentum	 6.898788e-03	0.005298565	9.645636e-02	0.6773653	0.0974405128940328	0.0748384857246929
PASS_SleepDuration_Dashti2019	Sleep Duration	Adrenal_Gland	 2.867750e-03	0.004119241	2.431568e-01	0.6773653	0.0405049455364778	0.0581813712891929
PASS_SleepDuration_Dashti2019	Sleep Duration	Artery_Aorta	-1.582835e-03	0.004028646	6.528015e-01	0.9792022	-0.0223564246525983	0.0569017770273746
PASS_SleepDuration_Dashti2019	Sleep Duration	Artery_Coronary	 5.569876e-03	0.004548243	1.103589e-01	0.6773653	0.0786705615178424	0.0642407192023538
PASS_SleepDuration_Dashti2019	Sleep Duration	Artery_Tibial	 1.499859e-03	0.003923842	3.511408e-01	0.7596941	0.0211844473181456	0.0554215006673109
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Limbic	-3.562101e-03	0.002889734	8.911514e-01	0.9974334	-0.0503121648160839	0.0408154499990148
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Cortex	 2.379115e-03	0.003096991	2.211835e-01	0.6773653	0.033603321175289	0.0437428066535592
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_BasalGanglia	 1.482785e-03	0.003168561	3.199037e-01	0.7338968	0.0209432963053585	0.0447536896991708
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Cerebellum	 7.627785e-03	0.003905775	2.541275e-02	0.4955486	0.107737074123244	0.0551663186907821
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Spinal_cord_cervical_c-1	 3.971139e-03	0.004146851	1.691252e-01	0.6773653	0.0560895388741636	0.0585713348960926
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Substantia_nigra	 4.140033e-06	0.002524970	4.993459e-01	0.9180265	5.84750412964559e-05	0.0356634116610059
PASS_SleepDuration_Dashti2019	Sleep Duration	Breast_Mammary_Tissue	 7.480275e-03	0.003571498	1.811057e-02	0.4955486	0.105653600338961	0.0504448879681462
PASS_SleepDuration_Dashti2019	Sleep Duration	Cells_EBV-transformed_lymphocytes	 1.661204e-03	0.001841655	1.835239e-01	0.6773653	0.0234633382225713	0.0260120729292661
PASS_SleepDuration_Dashti2019	Sleep Duration	Cells_Cultured_fibroblasts	-3.382538e-03	0.002448903	9.163983e-01	0.9974334	-0.0477759580104833	0.0345890269100086
PASS_SleepDuration_Dashti2019	Sleep Duration	Colon_Sigmoid	-9.840505e-04	0.003732935	6.039610e-01	0.9792022	-0.0138990188927958	0.0527250703000377
PASS_SleepDuration_Dashti2019	Sleep Duration	Colon_Transverse	 3.248372e-03	0.003459023	1.738394e-01	0.6773653	0.0458809621606583	0.0488562543839846
PASS_SleepDuration_Dashti2019	Sleep Duration	Esophagus_Mucosa	 1.592099e-03	0.004801713	3.701074e-01	0.7596941	0.0224872688464466	0.0678208036729254
PASS_SleepDuration_Dashti2019	Sleep Duration	Esophagus_Muscularis	-6.241328e-03	0.003323773	9.697947e-01	0.9974334	-0.088154352769976	0.0469459426687901
PASS_SleepDuration_Dashti2019	Sleep Duration	Heart_Atrial_Appendage	 3.043845e-03	0.003548025	1.954743e-01	0.6773653	0.042992154369854	0.0501133420595287
PASS_SleepDuration_Dashti2019	Sleep Duration	Heart_Left_Ventricle	-3.210356e-03	0.002899744	8.658784e-01	0.9974334	-0.0453440180911606	0.0409568344504367
PASS_SleepDuration_Dashti2019	Sleep Duration	Liver	-1.291973e-03	0.001611803	7.885992e-01	0.9974334	-0.0182482111666342	0.0227655805550113
PASS_SleepDuration_Dashti2019	Sleep Duration	Lung	 1.011563e-03	0.005437702	4.262115e-01	0.8311125	0.0142876149612051	0.0768036979775734
PASS_SleepDuration_Dashti2019	Sleep Duration	Minor_Salivary_Gland	-3.212683e-03	0.001457305	9.862567e-01	0.9974334	-0.0453768805425602	0.02058340138436
PASS_SleepDuration_Dashti2019	Sleep Duration	Muscle_Skeletal	 5.139057e-03	0.003506932	7.140595e-02	0.6773653	0.0725855525855778	0.0495329382044749
PASS_SleepDuration_Dashti2019	Sleep Duration	Nerve_Tibial	-1.337315e-03	0.004009979	6.306203e-01	0.9792022	-0.0188886229502535	0.0566381254064274
PASS_SleepDuration_Dashti2019	Sleep Duration	Ovary	 4.013216e-03	0.007272844	2.905398e-01	0.7338968	0.0566838389316886	0.102723785617884
PASS_SleepDuration_Dashti2019	Sleep Duration	Pancreas	 2.716164e-03	0.003181020	1.965897e-01	0.6773653	0.0383639007450373	0.0449296676477007
PASS_SleepDuration_Dashti2019	Sleep Duration	Pituitary	 3.285942e-03	0.004590917	2.370733e-01	0.6773653	0.0464116129053301	0.0648434562438573
PASS_SleepDuration_Dashti2019	Sleep Duration	Prostate	-3.526936e-03	0.002384830	9.304171e-01	0.9974334	-0.0498154771555609	0.0336840327440168
PASS_SleepDuration_Dashti2019	Sleep Duration	Skin_Not_Sun_Exposed_Suprapubic	-1.228340e-02	0.004389198	9.974334e-01	0.9974334	-0.173494299634924	0.0619943247166783
PASS_SleepDuration_Dashti2019	Sleep Duration	Skin_Sun_Exposed_Lower_leg	 9.210233e-03	0.005652338	5.160832e-02	0.6709081	0.130088043628212	0.0798352870330377
PASS_SleepDuration_Dashti2019	Sleep Duration	Spleen	-1.366332e-03	0.002853372	6.839766e-01	0.9879662	-0.019298468285641	0.0403018642797065
PASS_SleepDuration_Dashti2019	Sleep Duration	Stomach	-9.135257e-04	0.003350084	6.074532e-01	0.9792022	-0.0129029053639753	0.0473175742572199
PASS_SleepDuration_Dashti2019	Sleep Duration	Testis	-2.348046e-04	0.005242804	5.178611e-01	0.9180265	-0.0033164489942759	0.0740509057780093
PASS_SleepDuration_Dashti2019	Sleep Duration	Thyroid	-4.535174e-03	0.002613420	9.586598e-01	0.9974334	-0.0640561355646942	0.0369127124683001
PASS_SleepDuration_Dashti2019	Sleep Duration	Uterus	-4.124878e-03	0.001942918	9.831244e-01	0.9974334	-0.0582609821057996	0.0274423434933949
PASS_SleepDuration_Dashti2019	Sleep Duration	Vagina	-1.337984e-03	0.002066211	7.413633e-01	0.9974334	-0.0188980760585986	0.0291837739714965
PASS_SleepDuration_Dashti2019	Sleep Duration	Whole_Blood	-2.243122e-03	0.002239852	8.416978e-01	0.9974334	-0.0316825192307448	0.031636323103516
PASS_SleepDuration_Dashti2019	Sleep Duration	AllTissues	 2.169394e-02	0.005131789	1.182228e-05	NA	0.306411551804732	0.072482896366976
UKB_460K.biochemistry_IGF1	IGF1	Adipose_Subcutaneous	 0.0075338288	0.012882020	2.793300e-01	0.7552427	0.0261864053744085	0.0447758777942096
UKB_460K.biochemistry_IGF1	IGF1	Adipose_Visceral_Omentum	 0.0161469039	0.012681966	1.014704e-01	0.6801679	0.056124101146513	0.0440805213854748
UKB_460K.biochemistry_IGF1	IGF1	Adrenal_Gland	-0.0067576975	0.007033580	8.316677e-01	0.9999686	-0.0234886946503854	0.0244476190838834
UKB_460K.biochemistry_IGF1	IGF1	Artery_Aorta	 0.0081509865	0.010334041	2.151287e-01	0.6991684	0.0283315486411726	0.0359195028580945
UKB_460K.biochemistry_IGF1	IGF1	Artery_Coronary	 0.0168777753	0.010592998	5.554696e-02	0.6801679	0.0586644952836681	0.0368195962124557
UKB_460K.biochemistry_IGF1	IGF1	Artery_Tibial	-0.0025999888	0.007395769	6.374124e-01	0.9999686	-0.00903715254003799	0.0257065320065824
UKB_460K.biochemistry_IGF1	IGF1	Brain_Limbic	 0.0115108957	0.009088310	1.026562e-01	0.6801679	0.0400100650047678	0.0315895373791024
UKB_460K.biochemistry_IGF1	IGF1	Brain_Cortex	 0.0110650443	0.009564703	1.236643e-01	0.6889869	0.0384603556230959	0.0332454042636886
UKB_460K.biochemistry_IGF1	IGF1	Brain_BasalGanglia	-0.0090444214	0.008233630	8.640010e-01	0.9999686	-0.0314369877547029	0.0286188054831029
UKB_460K.biochemistry_IGF1	IGF1	Brain_Cerebellum	 0.0224134494	0.013186717	4.459378e-02	0.6801679	0.0779056286470174	0.0458349567532207
UKB_460K.biochemistry_IGF1	IGF1	Brain_Spinal_cord_cervical_c-1	 0.0025258876	0.005745078	3.300913e-01	0.7572682	0.00877958857916573	0.0199689884738446
UKB_460K.biochemistry_IGF1	IGF1	Brain_Substantia_nigra	-0.0025463411	0.005124924	6.903541e-01	0.9999686	-0.00885068174704762	0.0178134320881841
UKB_460K.biochemistry_IGF1	IGF1	Breast_Mammary_Tissue	-0.0066558796	0.009442823	7.595517e-01	0.9999686	-0.023134791836524	0.0328217689368238
UKB_460K.biochemistry_IGF1	IGF1	Cells_EBV-transformed_lymphocytes	-0.0086198162	0.002603261	9.995355e-01	0.9999686	-0.0299611268113154	0.00904852775643538
UKB_460K.biochemistry_IGF1	IGF1	Cells_Cultured_fibroblasts	 0.0048329694	0.006113581	2.146092e-01	0.6991684	0.0167986422783829	0.0212498480150035
UKB_460K.biochemistry_IGF1	IGF1	Colon_Sigmoid	-0.0165567321	0.006246796	9.959806e-01	0.9999686	-0.05754859970704	0.0217128819709678
UKB_460K.biochemistry_IGF1	IGF1	Colon_Transverse	-0.0165958040	0.006661788	9.936343e-01	0.9999686	-0.0576844072352756	0.0231553286530884
UKB_460K.biochemistry_IGF1	IGF1	Esophagus_Mucosa	-0.0162527794	0.007149358	9.884966e-01	0.9999686	-0.0564921077737748	0.0248500435081244
UKB_460K.biochemistry_IGF1	IGF1	Esophagus_Muscularis	-0.0091659353	0.011285351	7.916609e-01	0.9999686	-0.0318593511964371	0.0392261081709075
UKB_460K.biochemistry_IGF1	IGF1	Heart_Atrial_Appendage	 0.0054652913	0.010851049	3.072485e-01	0.7552427	0.0189964940632333	0.0377165399543618
UKB_460K.biochemistry_IGF1	IGF1	Heart_Left_Ventricle	 0.0094467071	0.013574781	2.432453e-01	0.7297360	0.0328352695750652	0.047183807269456
UKB_460K.biochemistry_IGF1	IGF1	Liver	 0.0506034173	0.026086501	2.620008e-02	0.6801679	0.175889528267986	0.0906725794354313
UKB_460K.biochemistry_IGF1	IGF1	Lung	 0.0087157300	0.009874577	1.887145e-01	0.6991684	0.0302945081951746	0.0343224775586137
UKB_460K.biochemistry_IGF1	IGF1	Minor_Salivary_Gland	-0.0109969496	0.003693482	9.985464e-01	0.9999686	-0.0382236691209948	0.0128379642352777
UKB_460K.biochemistry_IGF1	IGF1	Muscle_Skeletal	 0.0066524341	0.007739519	1.950211e-01	0.6991684	0.0231228156896789	0.0269013529874276
UKB_460K.biochemistry_IGF1	IGF1	Nerve_Tibial	-0.0064976095	0.009313182	7.573109e-01	0.9999686	-0.0225846696904387	0.0323711588410943
UKB_460K.biochemistry_IGF1	IGF1	Ovary	-0.0002536391	0.007030707	5.143891e-01	0.9912180	-0.000881609514591724	0.0244376322102666
UKB_460K.biochemistry_IGF1	IGF1	Pancreas	 0.0018913868	0.007701442	4.030003e-01	0.8731674	0.00657416325625096	0.0267690025974724
UKB_460K.biochemistry_IGF1	IGF1	Pituitary	 0.0498297847	0.050329816	1.610712e-01	0.6991684	0.17320050285946	0.174938533229727
UKB_460K.biochemistry_IGF1	IGF1	Prostate	-0.0216201121	0.005401897	9.999686e-01	0.9999686	-0.0751481129712207	0.0187761436819737
UKB_460K.biochemistry_IGF1	IGF1	Skin_Not_Sun_Exposed_Suprapubic	-0.0114154214	0.011882858	8.316392e-01	0.9999686	-0.0396782112465798	0.0413029468191887
UKB_460K.biochemistry_IGF1	IGF1	Skin_Sun_Exposed_Lower_leg	 0.0223400168	0.017793140	1.046412e-01	0.6801679	0.0776503885380087	0.0618461594339875
UKB_460K.biochemistry_IGF1	IGF1	Spleen	-0.0107541125	0.008126554	9.071372e-01	0.9999686	-0.0373796055837935	0.0282466251811909
UKB_460K.biochemistry_IGF1	IGF1	Stomach	-0.0066928963	0.005370406	8.936646e-01	0.9999686	-0.0232634561392341	0.0186666877590587
UKB_460K.biochemistry_IGF1	IGF1	Testis	-0.0033712071	0.005666959	7.240409e-01	0.9999686	-0.0117177861920907	0.0196974599625693
UKB_460K.biochemistry_IGF1	IGF1	Thyroid	 0.0011230307	0.008312587	4.462664e-01	0.9160205	0.00390347833817765	0.028893245210171
UKB_460K.biochemistry_IGF1	IGF1	Uterus	-0.0085166534	0.005158227	9.506390e-01	0.9999686	-0.0296025490988722	0.0179291883462348
UKB_460K.biochemistry_IGF1	IGF1	Vagina	 0.0036240358	0.007302182	3.098432e-01	0.7552427	0.012596579031223	0.0253812361223901
UKB_460K.biochemistry_IGF1	IGF1	Whole_Blood	-0.0004371723	0.005164069	5.337328e-01	0.9912180	-0.00151954214231919	0.0179494938018742
UKB_460K.biochemistry_IGF1	IGF1	AllTissues	 0.0853984069	0.014702705	3.154640e-09	NA	0.296831445439773	0.0511042930247383
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Adipose_Subcutaneous	 1.032006e-03	0.0009722689	1.442448e-01	0.5695599	0.0200779326848126	0.0189157371845332
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Adipose_Visceral_Omentum	-1.818088e-04	0.0009155829	5.787011e-01	0.8922135	-0.00353713586888374	0.0178128972822664
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Adrenal_Gland	-2.944500e-04	0.0007053093	6.618350e-01	0.8922135	-0.00572859977439152	0.0137219714093533
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Artery_Aorta	-3.918488e-04	0.0010074157	6.513487e-01	0.8922135	-0.00762351674454084	0.0195995280039638
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Artery_Coronary	-1.897505e-04	0.0005989116	6.243120e-01	0.8922135	-0.00369164437174307	0.0116519770645177
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Artery_Tibial	-4.985287e-04	0.0007507545	7.466666e-01	0.8928666	-0.00969900102515671	0.0146061178210114
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Limbic	 6.335583e-04	0.0008006140	2.143727e-01	0.5695599	0.0123260372956896	0.0155761483239056
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Cortex	-1.910626e-04	0.0004613735	6.606057e-01	0.8922135	-0.0037171707384666	0.00897613910009533
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_BasalGanglia	 5.573052e-04	0.0006733617	2.039355e-01	0.5695599	0.0108425129393859	0.0131004214820223
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Cerebellum	 7.178821e-04	0.0009258614	2.190615e-01	0.5695599	0.0139665774658731	0.0180128679530273
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Spinal_cord_cervical_c-1	 8.483876e-05	0.0005633752	4.401495e-01	0.8922135	0.00165055957526018	0.0109606063186742
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Substantia_nigra	 3.750223e-04	0.0005352856	2.417756e-01	0.5893281	0.00729615461156088	0.010414117553245
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Breast_Mammary_Tissue	 1.575005e-03	0.0009614131	5.068803e-02	0.5695599	0.0306421221254463	0.0187045353120358
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Cells_EBV-transformed_lymphocytes	-1.702501e-04	0.0004037174	6.633802e-01	0.8922135	-0.00331225832978755	0.00785442325807206
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Cells_Cultured_fibroblasts	 3.601388e-04	0.0008135588	3.290019e-01	0.7547690	0.00700659211778547	0.0158279922949885
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Colon_Sigmoid	 9.296609e-04	0.0010168787	1.802980e-01	0.5695599	0.0180867874966032	0.0197836327189586
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Colon_Transverse	-3.895023e-04	0.0008329672	6.799676e-01	0.8922135	-0.00757786484810095	0.0162055882309532
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Esophagus_Mucosa	-5.770852e-04	0.0008340489	7.555025e-01	0.8928666	-0.011227337738903	0.0162266320621645
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Esophagus_Muscularis	 1.200276e-03	0.0011852344	1.556039e-01	0.5695599	0.0233516770090619	0.0230590345516339
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Heart_Atrial_Appendage	-3.390963e-04	0.0008537860	6.543781e-01	0.8922135	-0.00659720446716148	0.0166106225502432
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Heart_Left_Ventricle	 2.056096e-03	0.0008960504	1.087744e-02	0.4242203	0.0400018604586936	0.0174328877245838
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Liver	-6.743833e-05	0.0004616197	5.580751e-01	0.8922135	-0.00131202975484461	0.00898092718873804
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Lung	 1.303708e-03	0.0011859030	1.358105e-01	0.5695599	0.0253639614673053	0.0230720436491259
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Minor_Salivary_Gland	 4.501040e-04	0.0004572482	1.624654e-01	0.5695599	0.00875688799721156	0.00889587853874778
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Muscle_Skeletal	 1.100200e-03	0.0008477431	9.717819e-02	0.5695599	0.0214046740201957	0.0164930564182521
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Nerve_Tibial	-6.289343e-04	0.0011162944	7.134230e-01	0.8928666	-0.0122360768388017	0.021717788931007
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Ovary	 5.769349e-04	0.0005576139	1.504163e-01	0.5695599	0.0112244136923697	0.0108485190726982
